Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
2472774,JR DESSERT BAKERY,JR DESSERT BAKERY,28452,Bakery,Risk 1 (High),2841 W HOWARD ST ,CHICAGO,IL,60645,2021,Canvass,Pass w/ Conditions
2472783,HOLY CROSS HOSPITAL,HOLY CROSS HOSPITAL/PT KITCHEN/EMPLOYEE CAFETERIA,14431,Hospital,Risk 1 (High),2701 W 68TH ST ,CHICAGO,IL,60629,2021,Complaint Re-Inspection,Pass
2472760,MARINERO BAR AND GRILL,MARINERO BAR AND GRILL,1797882,Restaurant,Risk 1 (High),2916 W IRVING PARK RD ,CHICAGO,IL,60618,2021,Canvass,Pass
2472753,NORTH AVE FALAFEL,NORTH AVE FALAFEL,2423278,Restaurant,Risk 1 (High),6814 W NORTH AVE ,CHICAGO,IL,60707,2021,Canvass Re-Inspection,Pass
2472744,HAPPY CRACOVIA LOUNGE,HAPPY CRACOVIA LOUNGE,2762671,TAVERN,Risk 2 (Medium),2025 N CICERO AVE ,CHICAGO,IL,60639,2021,License Re-Inspection,Pass
2497454,DONA TOLA,DONA TOLA,2684258,Restaurant,Risk 1 (High),3751 N SOUTHPORT AVE ,CHICAGO,IL,60613,2021,Non-Inspection,No Entry
2472739,JAFFA BAGELS,JAFFA BAGELS,2278918,Restaurant,Risk 1 (High),225 N MICHIGAN AVE ,CHICAGO,IL,60601,2021,Non-Inspection,No Entry
2472730,WOW BAO,WOW BAO,2113690,Restaurant,Risk 1 (High),225 N MICHIGAN AVE ,CHICAGO,IL,60601,2021,Canvass,Out of Business
2472724,THE ORIGINA GINO'S EAST CHICAGO,GINO'S EAST,2245990,Restaurant,Risk 1 (High),500 N LA SALLE DR ,CHICAGO,IL,60654,2021,Canvass,Out of Business
2472727,WILDBERRY PANCAKES & CAFE,WILDBERRY CAFE,2088572,Restaurant,Risk 1 (High),130 E RANDOLPH ST ,CHICAGO,IL,60601,2021,Canvass,Pass
2472694,"CHICAGO SHARK FISH, INC","CHICAGO SHARK FISH, INC",2483042,Restaurant,Risk 2 (Medium),9800 S HALSTED ST ,CHICAGO,IL,60628,2021,Complaint,Fail
2472683,DUNKIN DONUTS,DUNKIN DONUTS,2427651,Restaurant,Risk 2 (Medium),201 W LAKE ST ,CHICAGO,IL,60606,2021,Canvass,Pass
2472669,HON KEE BBQ & SEAFOOD RESTAURANT INC,HON KEE BBQ & SEAFOOD RESTARUANT,2564001,Restaurant,Risk 1 (High),5009 N WINTHROP AVE ,CHICAGO,IL,60640,2021,Canvass,Pass w/ Conditions
2472667,SUBWAY,SUBWAY,2003331,Restaurant,Risk 1 (High),3129 W ARMITAGE AVE ,CHICAGO,IL,60647,2021,Canvass,Pass
2485215,PIZZERIA BRANDI,PIZZERIA BRANDI,2496153,Restaurant,Risk 1 (High),3170 S ASHLAND AVE ,CHICAGO,IL,60608,2021,Canvass,Out of Business
2472653,THE LOTUS BLACK,,2665376,Restaurant,Risk 1 (High),1540 W NORTH AVE. FL. 1 BLDG ,CHICAGO,IL,60642,2021,Complaint Re-Inspection,Pass
2472624,PURE TEA,PURE TEA,2767137,Restaurant,Risk 2 (Medium),2105 S JEFFERSON ST ,CHICAGO,IL,60616,2021,License,Not Ready
2472614,THE BEAN CAFFE,THE BEAN CAFFE,1119073,Restaurant,Risk 2 (Medium),2235 N SHEFFIELD AVE ,CHICAGO,IL,60614,2021,Non-Inspection,No Entry
2485213,GILCHRIST-MARCHMAN CHILD DEVELOPMENT CENTER,GILCHRIST-MARCHMAN CHILD DEVELOPMENT CENTER,2314038,Daycare Above and Under 2 Years,Risk 1 (High),1312 S RACINE AVE ,CHICAGO,IL,60608,2021,Non-Inspection,No Entry
2472603,NEA AGORA PACKING COMPANY,NEA AGORA PACKING COMPANY,3206,butcher shop,Risk 2 (Medium),1056 W TAYLOR ST ,CHICAGO,IL,60607,2021,Canvass,Out of Business
2472609,MILLENNIAL MART,MILLENNIAL MART,2528794,Grocery Store,Risk 3 (Low),848 N ORLEANS ST ,CHICAGO,IL,60610,2021,Canvass,Pass
2472607,LE'S PHO,LE'S PHO,2289027,Restaurant,Risk 1 (High),4925 N BROADWAY ,CHICAGO,IL,60640,2021,Canvass,Pass w/ Conditions
2472602,"NEA AGORA PACKING COMPANY, INC.","NEA AGORA PACKING COMPANY, INC.",2589440,BUTCHER SHOP,Risk 2 (Medium),1056 W TAYLOR ST ,CHICAGO,IL,60607,2021,Canvass,Pass
2472578,GROUNDSWELL LLC,GROUNDSWELL CAFE,2342222,Restaurant,Risk 2 (Medium),4839 N DAMEN AVE ,CHICAGO,IL,60625,2021,Canvass Re-Inspection,Pass
2472584,OVER EASY CAFE,OVER EASY CAFE,1648134,Restaurant,Risk 1 (High),4943 N DAMEN AVE ,CHICAGO,IL,60625,2021,Non-Inspection,No Entry
2472577,NINEVEH MART & MEAT,NINEVEH MART & MEAT,2359949,Grocery Store,Risk 1 (High),2850 W DEVON AVE ,CHICAGO,IL,60659,2021,Canvass Re-Inspection,Pass
2472572,ATOUR FOODS INC,ATOUR FOODS,2163848,Grocery Store,Risk 1 (High),6348 N CLAREMONT AVE ,CHICAGO,IL,60659,2021,Non-Inspection,No Entry
2472563,TAQUERIA EL RANCHITO,TAQUERIA EL RANCHITO,60184,Restaurant,Risk 1 (High),2829 N MILWAUKEE AVE ,CHICAGO,IL,60618,2021,Complaint Re-Inspection,Pass
2472557,MR. D'S SNACK SHOP,MR. D'S SNACK SHOP,3923,Restaurant,Risk 1 (High),6656 W DIVERSEY AVE ,CHICAGO,IL,60707,2021,Canvass Re-Inspection,Pass
2472562,MONTESSORI MAGPIE,MONTESSORI MAGPIE,2398408,Children's Services Facility,Risk 1 (High),835 N ASHLAND AVE ,CHICAGO,IL,60622,2021,License,Pass
2472554,LEAMINGTON FOODS INC,LEAMINGTON FOODS INC,1933344,Grocery Store,Risk 2 (Medium),3240 W ROOSEVELT RD ,CHICAGO,IL,60624,2021,Complaint Re-Inspection,Fail
2472618,YUMMY YUMMY ASIAN CUISINE,YUMMY YUMMY ASIAN CUISINE,3669,Restaurant,Risk 1 (High),2901 N BROADWAY ,CHICAGO,IL,60657,2021,Canvass Re-Inspection,Pass
2472546,DUNKIN DONUTS,DUNKIN DONUTS,2451522,Restaurant,Risk 2 (Medium),1355-1357 W MORSE AVE ,CHICAGO,IL,60626,2021,Complaint,Pass w/ Conditions
2472541,BECK'S,BECK'S,25098,Restaurant,Risk 1 (High),2201 N CLYBOURN AVE ,CHICAGO,IL,60614,2021,Non-Inspection,No Entry
2472616,COALFIRE PIZZA,COALFIRE PIZZA,2364308,Restaurant,Risk 1 (High),3705-3707 N SOUTHPORT AVE ,CHICAGO,IL,60613,2021,Non-Inspection,No Entry
2472542,FIVE GUYS BURGERS & FRIES,FIVE GUYS BURGERS & FRIES,1942855,Restaurant,Risk 2 (Medium),2140 N CLYBOURN AVE ,CHICAGO,IL,60614,2021,Canvass,Out of Business
2472536,DURKIN PARK ANNEX,DURKIN PARK ANNEX,3910575,School,Risk 2 (Medium),4303 W 84TH ST ,CHICAGO,IL,60652,2021,Canvass,Pass
2472540,SUBWAY,SUBWAY,2049907,Restaurant,Risk 1 (High),3154 W 103RD ST ,CHICAGO,IL,60655,2021,Canvass,Pass
2472531,CANDLELIGHT,CANDLELIGHT,1275444,Restaurant,Risk 1 (High),7452-7454 N WESTERN AVE ,CHICAGO,IL,60645,2021,Non-Inspection,No Entry
2472525,TACO BELL,TACO BELL,2732613,Restaurant,Risk 1 (High),178 N Wabash AVE ,CHICAGO,IL,60601,2021,Non-Inspection,No Entry
2472524,ROTI MODERN MEDITERRANEAN,ROTI,2470641,Restaurant,Risk 1 (High),80 E LAKE ST ,CHICAGO,IL,60601,2021,Canvass,Pass
2472512,Chipotle Mexican Grill,Chipotle Mexican Grill,1545138,Restaurant,Risk 1 (High),230 W MONROE ST ,CHICAGO,IL,60606,2021,Canvass,Pass
2472506,SUBWAY SANDWICH STORE,SUBWAY SANDWICH STORE,1330081,Restaurant,Risk 1 (High),2750 W DEVON AVE ,CHICAGO,IL,60659,2021,Canvass,Pass
2472502,POTBELLY SANDWICH WORKS,POTBELLY SANDWICH WORKS,56213,Restaurant,Risk 1 (High),303 W MADISON ST ,CHICAGO,IL,60606,2021,Canvass,Pass
2472453,TEQUILA CJ RESTAURANT,TEQUILA CJ RESTAURANT,2712258,Restaurant,Risk 1 (High),5750 S ARCHER AVE ,CHICAGO,IL,60638,2021,License Re-Inspection,Pass
2472447,"MADISON QUICK SHOP,INC.","MADISON QUICK SHOP,INC.",2766672,Grocery Store,Risk 2 (Medium),3824 W MADISON ST ,CHICAGO,IL,60624,2021,License,Not Ready
2472439,HERBALIFE,HERBALIFE,2113462,Grocery Store,Risk 2 (Medium),4758 W BELMONT AVE ,CHICAGO,IL,60641,2021,Canvass,Pass w/ Conditions
2481212,CHILDREN'S WORLD,CHILDREN'S WORLD,2215876,Daycare Above and Under 2 Years,Risk 1 (High),3356 S ASHLAND AVE ,CHICAGO,IL,60608,2021,Canvass,Pass
2472431,THE FAMOUS TACO BURRITO KING,THE FAMOUS TACO BURRITO KING,1047362,Restaurant,Risk 1 (High),3603 N WESTERN AVE ,CHICAGO,IL,60618,2021,Canvass,Out of Business
2472395,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649372,Restaurant,Risk 1 (High),444 W JACKSON BLVD ,CHICAGO,IL,60606,2021,Non-Inspection,No Entry
2472391,PHILZ COFFEE,PHILZ COFFEE,2766979,Restaurant,Risk 2 (Medium),1555 N WELLS ST ,CHICAGO,IL,60610,2021,License,Not Ready
2472390,PANDA EXPRESS #591,PANDA EXPRESS,1801484,Restaurant,Risk 1 (High),209 W JACKSON BLVD ,CHICAGO,IL,60606,2021,Non-Inspection,No Entry
2472397,CAFFE BACI,CAFFE BACI,1166476,Restaurant,Risk 1 (High),2 N LA SALLE ST ,CHICAGO,IL,60602,2021,Canvass,Out of Business
2472394,7-ELEVEN #33705B,7-ELEVEN #33705B,2289809,Grocery Store,Risk 1 (High),216 W JACKSON BLVD ,CHICAGO,IL,60606,2021,Non-Inspection,No Entry
2472385,HILLTOP FAMILY RESTAURANT,HILLTOP FAMILY RESTAURANT,2652370,Restaurant,Risk 1 (High),2800 W FOSTER AVE ,CHICAGO,IL,60625,2021,Non-Inspection,No Entry
2472366,FLAT TOP GRILL,FLAT TOP GRILL,2451351,Restaurant,Risk 1 (High),30 S WABASH AVE ,CHICAGO,IL,60603,2021,Canvass,Pass
2472355,TEQUILA CJ RESTAURANT,TEQUILA CJ RESTAURANT,2712258,Restaurant,Risk 1 (High),5750 S ARCHER AVE ,CHICAGO,IL,60638,2021,License Re-Inspection,Fail
2472346,HUDDLE HOUSE,HUDDLE HOUSE,1495215,Restaurant,Risk 1 (High),4748 N KIMBALL AVE ,CHICAGO,IL,60625,2021,Non-Inspection,No Entry
2472348,ROSAS TAMALES INC,ROSAS TAMALES INC,2766897,Restaurant,Risk 1 (High),5957 S KEDZIE AVE ,CHICAGO,IL,60629,2021,License,Not Ready
2472336,ARTURO EXPRESS,ARTURO EXPRESS,53931,Restaurant,Risk 1 (High),130 S CANAL ST ,CHICAGO,IL,60606,2021,Canvass,Pass
2472332,BOMBACIGNO'S,BOMBACIGNO'S,70124,Restaurant,Risk 1 (High),558 W VAN BUREN ST ,CHICAGO,IL,60607,2021,Canvass,Out of Business
2472331,GODDESS ROCKS,GODDESS ROCKS,2590051,Catering,Risk 1 (High),1036 N KILBOURN AVE ,CHICAGO,IL,60651,2021,Canvass,Fail
2472326,"24 HRS GYROS & SUB INC.,",24 HRS GYROS & SUB,2192751,Restaurant,Risk 1 (High),2058 E 71ST ST ,CHICAGO,IL,60649,2021,Complaint Re-Inspection,Pass
2472318,PANERA BREAD # 8003,PANERA BREAD,1991027,Catering,Risk 1 (High),600 W VAN BUREN ST ,CHICAGO,IL,60607,2021,Canvass,Pass
2472427,CHICKEN HUT,CHICKEN HUT,23914,Restaurant,Risk 1 (High),3200 N BROADWAY ,CHICAGO,IL,60657,2021,Canvass,Pass
2472297,NOODLES PARTY,NOODLES PARTY,1894582,Restaurant,Risk 1 (High),4205 W LAWRENCE AVE ,CHICAGO,IL,60630,2021,Non-Inspection,No Entry
2472301,SUBWAY,SUBWAY,1985350,Restaurant,Risk 1 (High),124 E 35TH ST ,CHICAGO,IL,60616,2021,Canvass,Pass
2472303,THE LOTUS BLACK,,2665376,Restaurant,Risk 1 (High),1540 W NORTH AVE. FL. 1 BLDG ,CHICAGO,IL,60642,2021,Complaint,No Entry
2472287,PRET A MANAGER,PRET A MANAGER,2055067,Restaurant,Risk 1 (High),211 W ADAMS ST ,CHICAGO,IL,60606,2021,Canvass,Out of Business
2472291,LAHORE FOOD & GRILL,LAHORE FOOD & GRILL,2511045,Restaurant,Risk 1 (High),2114-2116 W DEVON AVE ,CHICAGO,IL,60659,2021,Non-Inspection,No Entry
2472275,THE LITTLE FOLKS DAYCARE,THE LITTLE FOLKS DAYCARE,2220993,Daycare (2 - 6 Years),Risk 1 (High),2527 E 73RD ST ,CHICAGO,IL,60649,2021,Canvass Re-Inspection,Pass
2472268,JAMES MONROE ELEMENTARY SCH.,JAMES MONROE ELEMENTARY,24531,School,Risk 1 (High),3651 W Schubert ST ,CHICAGO,IL,60647,2021,Canvass Re-Inspection,Pass
2472261,UNIVERSITY CHILDREN'S CENTER,UNIVERSITY CHILDREN'S CENTER,2522107,Children's Services Facility,Risk 1 (High),446 E ONTARIO ST ,CHICAGO,IL,60611,2021,Canvass,Pass
2472241,MARIE'S LIQUORS INC.,MARIE'S PIZZA & LIQUORS,1529,Restaurant,Risk 1 (High),4127-4129 W LAWRENCE AVE ,CHICAGO,IL,60630,2021,Non-Inspection,No Entry
2472221,FOOD FIRST CHICAGO,FOOD FIRST CHICAGO,2647430,Restaurant,Risk 1 (High),2415 W PETERSON AVE ,CHICAGO,IL,60659,2021,Canvass,Out of Business
2472226,BABA'S COFFEE,BABA'S COFFEE,2423353,Restaurant,Risk 1 (High),5544-5546 N KEDZIE AVE ,CHICAGO,IL,60625,2021,Non-Inspection,No Entry
2472211,OSTERIA DEL PASTAIO,OSTERIA DEL PASTAIO,2253875,Restaurant,Risk 1 (High),111 E CHESTNUT ST ,CHICAGO,IL,60611,2021,Non-Inspection,No Entry
2464207,MACHINE,MACHINE,2595542,Restaurant,Risk 1 (High),1836-1846 W DIVISION ST ,CHICAGO,IL,60622,2021,Non-Inspection,No Entry
2464208,SUBWAY,SUBWAY,1817105,Restaurant,Risk 1 (High),4640 W DIVERSEY AVE ,CHICAGO,IL,60639,2021,Complaint,No Entry
2464111,MUSE COFFEE STUDIO,MUSE COFFEE STUDIO,2757627,Restaurant,Risk 2 (Medium),747 S WESTERN AVE ,CHICAGO,IL,60612,2020,License,Pass
2464181,Q SUSHI BAR & OMAKASE,Q SUSHI BAR & OMAKASE,2762803,Restaurant,Risk 1 (High),4845 N DAMEN AVE ,CHICAGO,IL,60625,2020,License Re-Inspection,Pass
2464152,4 GUYS SHOP,4 GUYS SHOP,2762714,Grocery Store,Risk 3 (Low),4820 W NORTH AVE ,CHICAGO,IL,60639,2020,License Re-Inspection,Pass
2464151,DUNKIN DONUT,DUNKIN DONUT,28690,Restaurant,Risk 2 (Medium),1127 W BRYN MAWR AVE ,CHICAGO,IL,60660,2020,Canvass,Out of Business
2464149,THE IRISH NOBLEMAN,THE IRISH NOBLEMAN,2437391,Restaurant,Risk 1 (High),1365-67 W ERIE ST ,CHICAGO,IL,60642,2020,Complaint,Pass
2464150,SONNETS ACADEMY-RIVER NORTH,SONNETS ACADEMY-RIVER NORTH,2390806,Children's Services Facility,Risk 1 (High),430 W ERIE ST ,CHICAGO,IL,60654,2020,License,Pass
2464140,ROSATI'S PIZZA,ROSATI'S PIZZA,2256619,Restaurant,Risk 1 (High),4863 N BROADWAY ,CHICAGO,IL,60640,2020,Canvass,Out of Business
2464141,DEAR MARGARET,DEAR MARGARET,2762343,Restaurant,Risk 1 (High),2965 N LINCOLN AVE ,CHICAGO,IL,60657,2020,License,Pass
2464136,JEWEL FOOD STORES #3262,JEWEL FOOD STORES #3262,1409,Grocery Store,Risk 1 (High),4660 W IRVING PARK RD ,CHICAGO,IL,60641,2020,Short Form Complaint,Pass
2464116,CHECKERS/RALLY'S,CHECKERS/RALLY'S,2704233,Restaurant,Risk 1 (High),6301 S ASHLAND AVE ,CHICAGO,IL,60636,2020,Short Form Complaint,Pass
2464113,J & J FISH & CHICKEN,J & J FISH & CHICKEN,2626982,Restaurant,Risk 2 (Medium),800 N KEDZIE AVE ,CHICAGO,IL,60651,2020,Canvass,Pass
2464198,FOOD FIRST CHICAGO,FOOD FIRST CHICAGO,2762429,Catering,Risk 1 (High),741 S WESTERN AVE ,CHICAGO,IL,60612,2020,License,Pass
2464127,ANNETTE'S ITALIAN ICE,ANNETTE'S ITALIAN ICE,2088056,Restaurant,Risk 2 (Medium),2009 N BISSELL ST ,CHICAGO,IL,60614,2020,Non-Inspection,No Entry
2464074,SWEETWATERS COFFEE & TEA NEWCITY,SWEETWATERS COFFEE & TEA NEWCITY,2762597,Restaurant,Risk 2 (Medium),1457 N HALSTED ,CHICAGO,IL,60642,2020,License,Pass w/ Conditions
2464052,FARM ON OGDEN,FARM ON OGDEN,2670854,Restaurant,Risk 1 (High),3555 W OGDEN AVE ,CHICAGO,IL,60623,2020,Canvass,Out of Business
2464048,CERMAK FRESH MARKET,CERMAK FRESH MARKET,2451427,Grocery Store,Risk 1 (High),4000 W DIVERSEY AVE ,CHICAGO,IL,60639,2020,Short Form Complaint,Pass
2464022,KOVAL DISTILLERY,KOVAL DISTILLERY,2658095,Restaurant,Risk 2 (Medium),4241 N RAVENSWOOD AVE ,CHICAGO,IL,60613,2020,License,Pass
2464005,BURGER KING#7112,BURGER KING#7112,2368794,Restaurant,Risk 2 (Medium),2701 N WESTERN AVE ,CHICAGO,IL,60647,2020,Canvass Re-Inspection,Pass
2463987,MC DONALD'S,MC DONALD'S,65404,Restaurant,Risk 2 (Medium),5253 S PULASKI RD ,CHICAGO,IL,60632,2020,Complaint Re-Inspection,Pass
2463993,Q SUSHI BAR & OMAKASE,Q SUSHI BAR & OMAKASE,2762804,Restaurant,Risk 1 (High),4845 N DAMEN AVE ,CHICAGO,IL,60625,2020,License,Not Ready
2463992,Q SUSHI BAR & OMAKASE,Q SUSHI BAR & OMAKASE,2762803,Restaurant,Risk 1 (High),4845 N DAMEN AVE ,CHICAGO,IL,60625,2020,License,Not Ready
2463977,HWA WON,HWA WON,2341742,Restaurant,Risk 1 (High),2519 W PETERSON AVE ,CHICAGO,IL,60659,2020,Non-Inspection,No Entry
2463971,SUNSHIRO RAMEN,SUNSHIRO RAMEN,2397972,Restaurant,Risk 1 (High),2516 S HALSTED ST ,CHICAGO,IL,60608,2020,Canvass,Out of Business
2463958,KIDS PLANET ACADEMY INC,JUST LIKE HOME,2636726,Children's Services Facility,Risk 1 (High),1249-1251 W 63RD ST ,CHICAGO,IL,60636,2020,License,Pass
2463965,THE JERK SPOT LLC,THE JERK SPOT,2762670,Restaurant,Risk 1 (High),1212 W 111th ST ,CHICAGO,IL,60643,2020,License,Not Ready
2463957,SHELLSEEKERS SEAFOOD MARKET,SHELLSEEKERS SEAFOOD MARKET,2766582,Restaurant,Risk 1 (High),810 W 59TH ST ,CHICAGO,IL,60621,2020,License,Not Ready
2463966,"AMERICAN EDUCARE,INC",AMERICAN EDUCARE,2641827,Children's Services Facility,Risk 1 (High),3107 W DEVON AVE ,CHICAGO,IL,60659,2020,Canvass,Pass
2463949,STARBUCKS COFFEE #47362,STARBUCK'S,2766559,Restaurant,Risk 1 (High),3108 S HALSTED ST ,CHICAGO,IL,60608,2020,License,Pass
2463951,WINNIE THE POOH PRESCHOOL,WINNIE THE POOH PRESCHOOL,2215462,Children's Services Facility,Risk 1 (High),6043 N CALIFORNIA AVE ,CHICAGO,IL,60659,2020,License,No Entry
2463912,REGENCY CATERERS,WEST TOWER KITCHEN,1929,Restaurant,Risk 1 (High),151 E WACKER DR ,CHICAGO,IL,60601,2020,Non-Inspection,Out of Business
2463895,THE GALLERY,THE LIVING ROOM,1937,Restaurant,Risk 1 (High),151 E WACKER DR ,CHICAGO,IL,60601,2020,Non-Inspection,Pass
2463893,77 W WACKER DR HOSPITALITY LLC,CLUB 77,2658213,Restaurant,Risk 1 (High),77 W WACKER DR ,CHICAGO,IL,60601,2020,Canvass,Out of Business
2463883,CRYSTAL BALLROOM/PLAZA BALLROOM,CRYSTAL BALLROOM/PLAZA BALLROOM,1925,Restaurant,Risk 1 (High),151 E WACKER DR ,CHICAGO,IL,60601,2020,Non-Inspection,No Entry
2463865,"LOCO SAVINGS, INC.",MARIO'S FOOD MART,2114794,Grocery Store,Risk 3 (Low),224 W 31ST ST ,CHICAGO,IL,60616,2020,Canvass,Pass w/ Conditions
2463860,THE MARY MEYER SCHOOL,THE MARY MEYER SCHOOL,2215526,Children's Services Facility,Risk 1 (High),2817 N PINE GROVE AVE ,CHICAGO,IL,60657,2020,License,Pass
2463858,LA MICHOACANA PREMIIUM,LA MICHOACANA PREMIIUM,2637320,Restaurant,Risk 1 (High),5160 S PULASKI RD ,CHICAGO,IL,60632,2020,Canvass Re-Inspection,Pass
2463847,SPICE & SUGAR INC,SPICE & SUGAR INC,2688836,Restaurant,Risk 1 (High),501 N KEDZIE AVE ,CHICAGO,IL,60612,2020,Canvass,Out of Business
2463854,PINA BAKERY,PINA BAKERY,2762641,Bakery,Risk 2 (Medium),2863 W CERMAK RD ,CHICAGO,IL,60623,2020,License,Not Ready
2463842,HOM MALI,HOM MALI,2642316,Restaurant,Risk 1 (High),1546 - 1548 W CHICAGO AVE ,CHICAGO,IL,60642,2020,Canvass,Out of Business
2463837,INTERURBAN,INTERURBAN,2492069,Restaurant,Risk 1 (High),1438 W CORTLAND ST ,,,60642,2020,Canvass,Out of Business
2463877,NO.7,NO.7,2560610,Restaurant,Risk 1 (High),2485 N CLARK ST ,CHICAGO,IL,60614,2020,Canvass,Out of Business
2463817,SUBWAY RESTAURANT,SUBWAY RESTAURANT,2469872,Restaurant,Risk 1 (High),4351 W ARMITAGE AVE ,CHICAGO,IL,60639,2020,Canvass Re-Inspection,Pass
2463808,Eurest Dining Services @ USG,Eurest Dining Services @ USG,1800575,Restaurant,Risk 1 (High),550 W ADAMS ST ,CHICAGO,IL,60661,2020,Canvass,Out of Business
2463799,CHOPOCHICKEN,CHOPOCHICKEN,2483035,Restaurant,Risk 1 (High),2460 N CLARK ST ,CHICAGO,IL,60614,2020,Canvass,Out of Business
2463900,ROSATI'S GRANT PARK,ROSATI'S,2762683,Restaurant,Risk 1 (High),23 E ADAMS ST ,CHICAGO,IL,60603,2020,License,Not Ready
2463798,DUNKIN DONUTS,DUNKIN DONUTS,2437593,Restaurant,Risk 2 (Medium),404 N WABASH AVE ,CHICAGO,IL,60611,2020,Short Form Complaint,Pass
2463801,BURGER KING,BURGER KING,2422764,Restaurant,Risk 2 (Medium),4910 W NORTH AVE ,CHICAGO,IL,60639,2020,Canvass,Out of Business
2463759,SEVEN ELEVEN,7 ELEVEN,34710,Grocery Store,Risk 2 (Medium),1425 W MONTROSE AVE ,CHICAGO,IL,60613,2020,Complaint Re-Inspection,Pass
2463754,MANEETHAI RESTAURANT,MANEE THAI PAN ASIAN RESTAURANT & SUSHI,2031570,Restaurant,Risk 1 (High),3558 N PULASKI RD ,CHICAGO,IL,60641,2020,Canvass Re-Inspection,Pass w/ Conditions
2463736,BOSTON BLACKIES OF RIVERSIDE,BOSTON BLACKIES,2069246,Restaurant,Risk 1 (High),120 S RIVERSIDE PLZ ,CHICAGO,IL,60606,2020,Non-Inspection,No Entry
2463729,DOCKS,DOCKS,1445981,Restaurant,Risk 2 (Medium),112 W 87TH ST ,CHICAGO,IL,60620,2020,Complaint Re-Inspection,Pass
2463724,FOUR BROTHERS FOOD & LIQUOR INC,FOUR BROTHERS FOOD & LIQUOR INC,43037,Grocery Store,Risk 3 (Low),1711 W 79TH ST ,CHICAGO,IL,60620,2020,Complaint Re-Inspection,Pass
2463676,MC NAMARA'S FOOD & DRINKS,MC NAMARA'S FOOD & DRINKS,48870,Restaurant,Risk 1 (High),4326-4328 W IRVING PARK RD ,CHICAGO,IL,60641,2020,Canvass,Out of Business
2463672,"VENENOS, INC","VENENOS, INC",2069681,Restaurant,Risk 1 (High),6651 S PULASKI RD ,CHICAGO,IL,60629,2020,Complaint,Pass
2463960,47TH FOOD & TOBACCO,47TH FOOD & TOBACCO,2069733,Grocery Store,Risk 3 (Low),812 E 79TH ST ,CHICAGO,IL,60619,2020,Canvass,Out of Business
2463664,LOU MALNATIS PIZZERIA,LOU MALNATIS PIZZERIA,2447025,Restaurant,Risk 1 (High),3986 N AVONDALE AVE ,CHICAGO,IL,60641,2020,Canvass,Pass
2463667,M & M FOOD,M & M FOOD,1193207,Restaurant,Risk 3 (Low),7073 N WESTERN AVE ,CHICAGO,IL,60645,2020,Canvass,Out of Business
2463646,KING SWEETS,KING SWEETS,1226628,Restaurant,Risk 1 (High),2308 W DEVON AVE ,CHICAGO,IL,60659,2020,Canvass Re-Inspection,Pass
2463643,SWEETWATERS COFFEE & TEA NEWCITY,SWEETWATERS COFFEE & TEA NEWCITY,2762597,Restaurant,Risk 2 (Medium),1457 N HALSTED ,CHICAGO,IL,60642,2020,License,Not Ready
2463629,GARDEN MANOR,GARDEN MANOR,1167169,Catering,Risk 1 (High),4720 - 4726 W ARMITAGE AVE ,CHICAGO,IL,60639,2020,Canvass,Pass
2463625,P & S FOOD & LIQUOR,P & S FOOD & LIQUOR,44993,Grocery Store,Risk 3 (Low),4910 W IRVING PARK RD ,CHICAGO,IL,60641,2020,Canvass,Out of Business
2463624,LA ANTIGUA HACIENDA,LA ANTIGUA HACIENDA,2437868,Restaurant,Risk 1 (High),2249 S PULASKI AVE ,CHICAGO,IL,60623,2020,Canvass,Out of Business
2463592,HAROLD'S CHICKEN IN PILSEN,HAROLD'S CHICKEN,2757782,Restaurant,Risk 1 (High),1723 S ASHLAND AVE ,CHICAGO,IL,60608,2020,License Re-Inspection,Pass
2463564,PARK WEST COOPERATIVE NURSERY SCHOOL,PARK WEST COOPERATIVE NURSERY SCHOOL,2631894,Daycare (2 - 6 Years),Risk 1 (High),2214 N BISSELL ST ,CHICAGO,IL,60614,2020,Canvass,Pass
2463567,COALFIRE,COALFIRE,1800532,Restaurant,Risk 1 (High),1321 W GRAND AVE ,CHICAGO,IL,60642,2020,Canvass,Pass
2463559,CHI TOWN MINI MART,CHI TOWN MINI MART,2762328,Grocery Store,Risk 3 (Low),414 N CLARK ST ,CHICAGO,IL,60654,2020,License,Not Ready
2463537,SUBWAY,SUBWAY,1948417,Restaurant,Risk 1 (High),2756 W 55TH ST ,CHICAGO,IL,60632,2020,Canvass,Pass
2463542,TURNER-DREW ELEMENTARY SCHOOL,TURNER-DREW ELEMENTARY SCHOOL,29041,School,Risk 1 (High),9300 S Princeton (300W) ,CHICAGO,IL,60620,2020,Canvass Re-Inspection,Pass
2463538,AFC Sushi @ Jewel Osco #3443,AFC SUSHI COUNTER @ JEWEL FOOD STORE,2334636,Grocery Store,Risk 1 (High),5343 N BROADWAY ,CHICAGO,IL,60640,2020,Canvass,Pass
2463525,INTERSECT COFFEE,INTERSECT COFFEE,2583887,Restaurant,Risk 2 (Medium),1727 W 18TH ST ,CHICAGO,IL,60608,2020,Non-Inspection,No Entry
